# Fix print output for fix extra
0.0091287092917527699887 1.9531250000000004642e-06 2048000.8499945979565 0.99897750970105658741 1.910371205087816144e-06 1
0.0094139814571200432919 1.9531250000000004642e-06 2048000.8499943572097 0.99900301928138413032 1.9189683859088237379e-06 1
0.0096992536224873183298 1.9531250000000004642e-06 2048000.8499941190239 0.99902763877404798798 1.9275628277850308977e-06 1
0.009984525787854591633 1.9531250000000004642e-06 2048000.8499938836321 0.99905140950272042222 1.9361492268671885538e-06 1
0.010269797953221866671 1.9531250000000004642e-06 2048000.8499936519656 0.99907436943235350402 1.9447223086894045832e-06 1
0.010555070118589139974 1.9531250000000004642e-06 2048000.8499934240244 0.99909655383031170661 1.9532768337837969922e-06 1
0.010840342283956415012 1.9531250000000004642e-06 2048000.849993200507 0.99911799571799009279 1.9618076039751798761e-06 1
0.011125614449323688315 1.9531250000000004642e-06 2048000.849992981879 0.99913872618686416782 1.9703094684513470594e-06 1
0.011410886614690963353 1.9531250000000004642e-06 2048000.8499927683733 0.99915877462779711937 1.9787756208227685054e-06 1
0.011696158780058236656 1.9531250000000004642e-06 2048000.8499925609212 0.99917816889871080566 1.9872044904339114624e-06 1
0.01198143094542550996 1.9531250000000004642e-06 2048000.8499923590571 0.99919693545185905847 1.9955636340060334261e-06 1
0.012266703110792784998 1.9531250000000004642e-06 2048000.849992163945 0.99921509943386155328 2.0038584689986218807e-06 1
0.012551975276160058301 1.9531250000000004642e-06 2048000.8499919753522 0.99923268477755422534 2.0121059166633915898e-06 1
0.012837247441527333339 1.9531250000000004642e-06 2048000.8499917937443 0.99924971429217646079 2.020293636251513465e-06 1
0.013122519606894606642 1.9531250000000004642e-06 2048000.8499916191213 0.99926620973188495789 2.028417000449991095e-06 1
0.01340779177226188168 1.9531250000000004642e-06 2048000.8499914524145 0.99928219185107280964 2.0364714317580704797e-06 1
0.013693063937629154983 1.9531250000000004642e-06 2048000.8499912931584 0.99929768045756195427 2.0444520427072521447e-06 1
0.013978336102996428286 1.9531250000000004642e-06 2048000.8499911413528 0.99931269446198278672 2.0523549903670367669e-06 1
0.014263608268363703324 1.9531250000000004642e-06 2048000.849990998162 0.99932725192409654902 2.0601758660344870538e-06 1
0.014548880433730976627 1.9531250000000004642e-06 2048000.8499908628874 0.99934137009628765114 2.0679105021658193129e-06 1
0.014834152599098251665 1.9531250000000004642e-06 2048000.8499907362275 0.99935506546432395503 2.0755548129568076354e-06 1
0.015119424764465524968 1.9531250000000004642e-06 2048000.8499906174839 0.99936835378581090339 2.0831048963118249994e-06 1
0.015404696929832800006 1.9531250000000004642e-06 2048000.849990507355 0.99938125012649836609 2.0905569161373598755e-06 1
0.015689969095200075044 1.9531250000000004642e-06 2048000.8499904060736 0.99939376889456599251 2.0979071807157484101e-06 1
0.015975241260567346613 1.9531250000000004642e-06 2048000.8499903129414 0.99940592387304760802 2.1051520909542794269e-06 1
0.016260513425934621651 1.9531250000000004642e-06 2048000.8499902284238 0.99941772825050656515 2.1122881894710666986e-06 1
0.016545785591301896689 1.9531250000000004642e-06 2048000.8499901527539 0.99942919464969393051 2.1193150969821799124e-06 1
0.016831057756669168257 1.9531250000000004642e-06 2048000.849990085233 0.99944033515476415896 2.1262319342804264328e-06 1
0.017116329922036443295 1.9531250000000004642e-06 2048000.8499900265597 0.99945116133893807664 2.1330282469772506306e-06 1
0.017401602087403718333 1.9531250000000004642e-06 2048000.8499899758026 0.99946168428899195835 2.1397030633300288345e-06 1
0.017686874252770993371 1.9531250000000004642e-06 2048000.8499899336603 0.99947191462714279897 2.1462538771404465064e-06 1
0.017972146418138264939 1.9531250000000004642e-06 2048000.8499898998998 0.99948186253353721309 2.1526778848511418815e-06 1
0.018257418583505539977 1.9531250000000004642e-06 2048000.8499898738228 0.99949153776709409591 2.1589741492586158129e-06 1
0.018542690748872815015 1.9531250000000004642e-06 2048000.8499898561276 0.99950094968537439577 2.165140433207652092e-06 1
0.018827962914240086584 1.9531250000000004642e-06 2048000.8499898461159 0.99951010726399613926 2.1711719697881509503e-06 1
0.019113235079607361622 1.9531250000000004642e-06 2048000.8499898440205 0.99951901911438845172 2.1770672302766483813e-06 1
0.01939850724497463666 1.9531250000000004642e-06 2048000.8499898491427 0.9995276935003787333 2.1828242177016225414e-06 1
0.019683779410341911698 1.9531250000000004642e-06 2048000.8499898621812 0.99953613835437316038 2.188440996375034148e-06 1
0.019969051575709183266 1.9531250000000004642e-06 2048000.8499898822047 0.99954436126074885927 2.1938962108990008414e-06 1
0.020254323741076458304 1.9531250000000004642e-06 2048000.8499899085145 0.99955236946789671748 2.1992323851599648217e-06 1
0.020539595906443733342 1.9531250000000004642e-06 2048000.8499899425078 0.99956016997302787885 2.2044081726043618365e-06 1
0.02082486807181100491 1.9531250000000004642e-06 2048000.8499899827875 0.9995677695538746077 2.2094456383948348072e-06 1
0.021110140237178279948 1.9531250000000004642e-06 2048000.849990028888 0.99957517473750734371 2.2143255214637499641e-06 1
0.021395412402545554986 1.9531250000000004642e-06 2048000.8499900819734 0.99958239178866159502 2.2190563769290640673e-06 1
0.021680684567912830024 1.9531250000000004642e-06 2048000.8499901406467 0.9995894267226345109 2.2236349604305908462e-06 1
0.021965956733280101593 1.9531250000000004642e-06 2048000.8499902053736 0.99959628532102684506 2.2280611025922086253e-06 1
0.022251228898647376631 1.9531250000000004642e-06 2048000.8499902747571 0.99960297314306845173 2.2323340601632525667e-06 1
0.022536501064014651668 1.9531250000000004642e-06 2048000.8499903504271 0.99960949553629485642 2.2364533071907961009e-06 1
0.022821773229381926706 1.9531250000000004642e-06 2048000.8499904307537 0.99961585764640348284 2.2404183327280931942e-06 1
0.023107045394749198275 1.9531250000000004642e-06 2048000.849990515504 0.99962206442646328597 2.2442287363366313214e-06 1
0.023392317560116473313 1.9531250000000004642e-06 2048000.8499906044453 0.99962812064554507074 2.247884215025076542e-06 1
0.023677589725483748351 1.9531250000000004642e-06 2048000.8499906980433 0.99963403089685987091 2.2513845070141369514e-06 1
0.023962861890851019919 1.9531250000000004642e-06 2048000.8499907958321 0.99963979960544324666 2.2547294696511356673e-06 1
0.024248134056218294957 1.9531250000000004642e-06 2048000.8499908966478 0.99964543103542025104 2.2579190414010145672e-06 1
0.024533406221585569995 1.9531250000000004642e-06 2048000.8499910011888 0.99965092929689525203 2.2609532481721160982e-06 1
0.024818678386952845033 1.9531250000000004642e-06 2048000.8499911092222 0.99965629835249025792 2.263832198720141425e-06 1
0.025103950552320116602 1.9531250000000004642e-06 2048000.8499912205152 0.99966154202426782405 2.2665567581910382032e-06 1
0.025389222717687391639 1.9531250000000004642e-06 2048000.8499913334381 0.99966666399571368906 2.269117972395208614e-06 1
0.025674494883054666677 1.9531250000000004642e-06 2048000.8499914496206 0.99967166781833882716 2.2715281571835017972e-06 1
0.025959767048421938246 1.9531250000000004642e-06 2048000.8499915683642 0.99967655692242518572 2.2737844447967683675e-06 1
0.026245039213789213284 1.9531250000000004642e-06 2048000.8499916889705 0.99968133462100727815 2.2758874267193478256e-06 1
0.026530311379156488322 1.9531250000000004642e-06 2048000.8499918109737 0.99968600411334229694 2.2778366670999750343e-06 1
0.02681558354452376336 1.9531250000000004642e-06 2048000.8499919341411 0.99969056848904469526 2.2796343089412218419e-06 1
0.027100855709891034928 1.9531250000000004642e-06 2048000.8499920591712 0.99969503073241894331 2.2812805804980722506e-06 1
0.027386127875258309966 1.9531250000000004642e-06 2048000.8499921851326 0.99969939372650185039 2.2827762634181788495e-06 1
0.027671400040625585004 1.9531250000000004642e-06 2048000.8499923115596 0.99970366025696688617 2.2841221862933784209e-06 1
0.027956672205992856572 1.9531250000000004642e-06 2048000.8499924391508 0.99970783301593146852 2.2853192506600399532e-06 1
0.02824194437136013161 1.9531250000000004642e-06 2048000.849992566742 0.99971191460562525144 2.2863684210739738699e-06 1
0.028527216536727406648 1.9531250000000004642e-06 2048000.849992694566 0.99971590754191186345 2.28727072122999495e-06 1
0.028812488702094681686 1.9531250000000004642e-06 2048000.8499928226229 0.9997198142576592117 2.2880272371258512724e-06 1
0.029097760867461953255 1.9531250000000004642e-06 2048000.8499929504469 0.99972363710596168218 2.2886391065346732137e-06 1
0.029383033032829228293 1.9531250000000004642e-06 2048000.8499930775724 0.99972737836322056459 2.2891075200814934552e-06 1
0.029668305198196503331 1.9531250000000004642e-06 2048000.8499932042323 0.99973104023208547719 2.2894337183391733477e-06 1
0.029953577363563774899 1.9531250000000004642e-06 2048000.8499933299609 0.99973462484426489638 2.2896189890283881201e-06 1
0.030238849528931049937 1.9531250000000004642e-06 2048000.8499934547581 0.99973813426321200826 2.2896646649198295075e-06 1
0.030524121694298324975 1.9531250000000004642e-06 2048000.8499935781583 0.99974157048669176628 2.2895721215863992665e-06 1
0.030809393859665600013 1.9531250000000004642e-06 2048000.8499937006272 0.9997449354492355944 2.2893427752910592535e-06 1
0.031094666025032871581 1.9531250000000004642e-06 2048000.8499938212335 0.99974823102448928669 2.2889780806276756832e-06 1
0.031379938190400150089 1.9531250000000004642e-06 2048000.84999394021 0.9997514590274594326 2.2884795296694287206e-06 1
0.031665210355767421657 1.9531250000000004642e-06 2048000.8499940573238 0.99975462121666380799 2.2878486487804508716e-06 1
0.031950482521134693226 1.9531250000000004642e-06 2048000.8499941728078 0.99975771929619050571 2.2870869974673621147e-06 1
0.032235754686501971733 1.9531250000000004642e-06 2048000.8499942868948 0.99976075491766946968 2.2861961665355519195e-06 1
0.032521026851869243302 1.9531250000000004642e-06 2048000.8499943977222 0.99976372968216220549 2.285177776418767171e-06 1
0.03280629901723651487 1.9531250000000004642e-06 2048000.8499945057556 0.99976664514197244316 2.284033475570520793e-06 1
0.033091571182603793377 1.9531250000000004642e-06 2048000.8499946119264 0.99976950280238163771 2.2827649389099785663e-06 1
0.033376843347971064946 1.9531250000000004642e-06 2048000.8499947153032 0.99977230412331341558 2.2813738663479498533e-06 1
0.033662115513338336514 1.9531250000000004642e-06 2048000.8499948168173 0.99977505052093007532 2.2798619813302450379e-06 1
0.033947387678705615022 1.9531250000000004642e-06 2048000.8499949150719 0.99977774336916391817 2.2782310294660488168e-06 1
0.03423265984407288659 1.9531250000000004642e-06 2048000.8499950098339 0.99978038400118696138 2.2764827771962285516e-06 1
0.034517932009440158159 1.9531250000000004642e-06 2048000.8499951022677 0.99978297371081881195 2.2746190281844903305e-06 1
0.034803204174807436666 1.9531250000000004642e-06 2048000.849995191209 0.99978551375388324818 2.2726415640146579673e-06 1
0.035088476340174708235 1.9531250000000004642e-06 2048000.8499952773564 0.99978800534951184353 2.2705522111740545632e-06 1
0.035373748505541986742 1.9531250000000004642e-06 2048000.8499953602441 0.99979044968139074712 2.2683528069183258781e-06 1
0.03565902067090925831 1.9531250000000004642e-06 2048000.849995440105 0.99979284789896105679 2.2660452040888186692e-06 1
0.035944292836276529879 1.9531250000000004642e-06 2048000.8499955162406 0.99979520111857855813 2.263631209682198052e-06 1
0.036229565001643808386 1.9531250000000004642e-06 2048000.8499955888838 0.99979751042491782353 2.2611056434185698804e-06 1
0.036514837167011079955 1.9531250000000004642e-06 2048000.8499956578016 0.9997997768712446609 2.258479755714588754e-06 1
0.036800109332378351523 1.9531250000000004642e-06 2048000.8499957234599 0.9998020014804825939 2.2557531268134295321e-06 1
0.037085381497745630031 1.9531250000000004642e-06 2048000.8499957858585 0.99980418524703396077 2.2529276619998469322e-06 1
0.037370653663112901599 1.9531250000000004642e-06 2048000.8499958447646 0.99980632913742495393 2.2500052859388835702e-06 1
0.037655925828480173168 1.9531250000000004642e-06 2048000.8499958999455 0.99980843409119179999 2.2469879347017209533e-06 1
0.037941197993847451675 1.9531250000000004642e-06 2048000.8499959514011 0.99981050102174051641 2.2438775478474719172e-06 1
0.038226470159214723243 1.9531250000000004642e-06 2048000.8499959991314 0.99981253081718080011 2.2406760727441548824e-06 1
0.038511742324582001751 1.9531250000000004642e-06 2048000.8499960433692 0.99981452434113160521 2.2373854631085602477e-06 1
0.038797014489949273319 1.9531250000000004642e-06 2048000.8499960843474 0.99981648243349974248 2.2340076773520810188e-06 1
0.039082286655316544888 1.9531250000000004642e-06 2048000.8499961209018 0.9998184059112315003 2.2305446791089966693e-06 1
0.039367558820683823395 1.9531250000000004642e-06 2048000.8499961541966 0.99982029556903706524 2.226998435996388954e-06 1
0.039652830986051094964 1.9531250000000004642e-06 2048000.8499961839989 0.99982215218008962943 2.2233709190943935981e-06 1
0.039938103151418366532 1.9531250000000004642e-06 2048000.8499962105416 0.99982397649670007311 2.2196641023594139887e-06 1
0.040223375316785645039 1.9531250000000004642e-06 2048000.849996233359 0.99982576925096677822 2.2158799620533734334e-06 1
0.040508647482152916608 1.9531250000000004642e-06 2048000.8499962524511 0.99982753115540290434 2.2120204762057302312e-06 1
0.040793919647520188176 1.9531250000000004642e-06 2048000.8499962675851 0.99982926290354134924 2.2080876240897821886e-06 1
0.041079191812887466684 1.9531250000000004642e-06 2048000.8499962794594 0.99983096517051794905 2.2040833857226711175e-06 1
0.041364463978254738252 1.9531250000000004642e-06 2048000.849996288307 0.99983263861363491642 2.2000097413849089018e-06 1
0.041649736143622009821 1.9531250000000004642e-06 2048000.8499962934293 0.99983428387290407269 2.195868671158842373e-06 1
0.041935008308989288328 1.9531250000000004642e-06 2048000.8499962945934 0.99983590157157076206 2.1916621545197151214e-06 1
0.042220280474356559897 1.9531250000000004642e-06 2048000.8499962938949 0.99983749231662022439 2.1873921697907241899e-06 1
0.042505552639723838404 1.9531250000000004642e-06 2048000.8499962890055 0.9998390566986270489 2.1830520784432971521e-06 1
0.042790824805091109972 1.9531250000000004642e-06 2048000.8499962803908 0.9998405952928671736 2.1786586382718138103e-06 1
0.043076096970458381541 1.9531250000000004642e-06 2048000.8499962694477 0.9998421086603704877 2.1742071491113973986e-06 1
0.043361369135825660048 1.9531250000000004642e-06 2048000.8499962552451 0.9998435973478335681 2.1697007454780313112e-06 1
0.043646641301192931617 1.9531250000000004642e-06 2048000.8499962382484 0.99984506188810307048 2.16514101792964646e-06 1
0.043931913466560203185 1.9531250000000004642e-06 2048000.849996218225 0.99984650280058418037 2.1605286300808609326e-06 1
0.044217185631927481693 1.9531250000000004642e-06 2048000.8499961947091 0.99984792059143512422 2.1558671834524655646e-06 1
0.044502457797294753261 1.9531250000000004642e-06 2048000.8499961686321 0.99984931575383129143 2.1511587967082062329e-06 1
0.04478772996266202483 1.9531250000000004642e-06 2048000.8499961402267 0.9998506887686073874 2.1464045577347454055e-06 1
0.045073002128029303337 1.9531250000000004642e-06 2048000.8499961090274 0.9998520401045880579 2.1416065950051150806e-06 1
0.045358274293396574905 1.9531250000000004642e-06 2048000.8499960750341 0.999853370218841353 2.1367668338119152672e-06 1
0.045643546458763853413 1.9531250000000004642e-06 2048000.8499960387126 0.99985467955697893139 2.1318879079872132391e-06 1
0.045928818624131124981 1.9531250000000004642e-06 2048000.8499960000627 0.99985596855358482848 2.1269707929949287723e-06 1
0.04621409078949839655 1.9531250000000004642e-06 2048000.8499959595501 0.99985723763256373342 2.1220176459617776676e-06 1
0.046499362954865675057 1.9531250000000004642e-06 2048000.8499959162436 0.99985848720734371575 2.1170303804106761959e-06 1
0.046784635120232946626 1.9531250000000004642e-06 2048000.8499958715402 0.99985971768102199775 2.1120129320727315086e-06 1
0.047069907285600218194 1.9531250000000004642e-06 2048000.8499958245084 0.99986092944694771045 2.1069645059250847025e-06 1
0.047355179450967496702 3.9062500000000009283e-06 2048000.5501342760399 0.89507506328550434649 3.5831491266636547146e-06 2
0.04764045161633476827 3.9062500000000009283e-06 2048000.5501342618372 1.2252533122779496466 3.611815069538154983e-06 2
0.047925723781702039838 3.9062500000000009283e-06 2048000.5501342215575 1.4539118990664350317 3.6207304529087315108e-06 2
0.048210995947069318346 3.9062500000000009283e-06 2048000.5501341833733 1.6122663960634646685 3.6281535641595767235e-06 2
0.048496268112436589914 3.9062500000000009283e-06 2048000.5501341500785 1.7219747584986278 3.6333189469209208164e-06 2
0.048781540277803861483 3.9062500000000009283e-06 2048000.5501341251656 1.7980437199152063954 3.6362259762813049468e-06 2
0.04906681244317113999 3.9062500000000009283e-06 2048000.550134108169 1.8508619408230537751 3.6376146614899173385e-06 2
0.049352084608538411559 3.9062500000000009283e-06 2048000.5501340990886 1.8876151071888984667 3.637614752067124667e-06 2
0.049637356773905690066 3.9062500000000009283e-06 2048000.550134095829 1.9132699779845538934 3.6366824350220797892e-06 2
0.049922628939272961635 3.9062500000000009283e-06 2048000.550134097226 1.9312575050877818228 3.6350883283436244824e-06 2
0.050207901104640233203 3.9062500000000009283e-06 2048000.5501341042109 1.9439465274466340983 3.6330736147267794622e-06 2
0.05049317327000751171 3.9062500000000009283e-06 2048000.5501341130584 1.9529718787348795406 3.6308237535986038072e-06 2
0.050778445435374783279 3.9062500000000009283e-06 2048000.5501341251656 1.959461452814776905 3.628474839282847981e-06 2
0.051063717600742054847 3.9062500000000009283e-06 2048000.5501341391355 1.9641932107115276374 3.6261342417824838594e-06 2
0.051348989766109333355 3.9062500000000009283e-06 2048000.550134154968 1.9677036750030256762 3.6238908654156445145e-06 2
0.051634261931476604923 3.9062500000000009283e-06 2048000.5501341708004 1.9703628644767128275 3.6218009890442429464e-06 2
0.051919534096843876492 3.9062500000000009283e-06 2048000.5501341882627 1.9724260146209868783 3.6199004846454589226e-06 2
0.052204806262211154999 3.9062500000000009283e-06 2048000.5501342061907 1.9740692596187052743 3.618217423479387328e-06 2
0.052490078427578426568 3.9062500000000009283e-06 2048000.5501342248172 1.9754142443585989142 3.6166094314105177316e-06 2
0.052775350592945698136 3.9062500000000009283e-06 2048000.5501342439093 1.9765450764302514575 3.6153580055257086281e-06 2
0.053060622758312976643 3.9062500000000009283e-06 2048000.5501342636999 1.977520024052030756 3.6139300818200769624e-06 2
0.053345894923680248212 3.9062500000000009283e-06 2048000.5501342844218 1.9783795664419501215 3.6127789840409933793e-06 2
0.053631167089047526719 3.9062500000000009283e-06 2048000.5501343058422 1.9791519056053581416 3.6120269631489532582e-06 2
0.053916439254414798288 3.9062500000000009283e-06 2048000.5501343277283 1.9798567829293165499 3.6114931421813759762e-06 2
0.054201711419782069856 3.9062500000000009283e-06 2048000.55013435008 1.9805081123288643674 3.6111991058850264773e-06 2
0.054486983585149348364 3.9062500000000009283e-06 2048000.5501343728974 1.9811157885768215792 3.6111199254479582427e-06 2
0.054772255750516619932 3.9062500000000009283e-06 2048000.550134396879 1.9816869308742317557 3.6112428208134812789e-06 2
0.055057527915883891501 3.9062500000000009283e-06 2048000.5501344199292 1.9822267375334434725 3.6115535151453562624e-06 2
0.055342800081251170008 3.9062500000000009283e-06 2048000.5501344441436 1.9827390735096872554 3.6120397542464559861e-06 2
0.055628072246618441576 3.9062500000000009283e-06 2048000.5501344688237 1.9832268743353660412 3.6126901238637643975e-06 2
0.055913344411985713145 3.9062500000000009283e-06 2048000.5501344930381 1.9836924239471425135 3.6134940741963935898e-06 2
0.056198616577352991652 3.9062500000000009283e-06 2048000.5501345177181 1.9841375459118482105 3.6144419521276201232e-06 2
0.056483888742720263221 3.9062500000000009283e-06 2048000.5501345430966 1.9845637352152269983 3.6155120111256895213e-06 2
0.056769160908087541728 3.9062500000000009283e-06 2048000.5501345684752 1.9849722512110943295 3.6169809958517179288e-06 2
0.057054433073454813297 3.9062500000000009283e-06 2048000.5501345933881 1.9853641788929801137 3.6184076028288837806e-06 2
0.057339705238822084865 3.9062500000000009283e-06 2048000.5501346189994 1.985740469945735498 3.6199403096545420203e-06 2
0.057624977404189363372 3.9062500000000009283e-06 2048000.5501346446108 1.9861019746820360865 3.6215693679670081e-06 2
0.057910249569556634941 3.9062500000000009283e-06 2048000.5501346695237 1.9864494640636376488 3.6232870139392738877e-06 2
0.058195521734923906509 3.9062500000000009283e-06 2048000.5501346949022 1.9867836451762110883 3.6250903714514149199e-06 2
0.058480793900291185017 3.9062500000000009283e-06 2048000.5501347205136 1.9871051699667332535 3.6270375473333414527e-06 2
0.058766066065658456585 3.9062500000000009283e-06 2048000.550134746125 1.9874146455003265377 3.6289827377007171744e-06 2
0.059051338231025728154 3.9062500000000009283e-06 2048000.5501347719692 1.9877126427336291314 3.6310099700386251299e-06 2
0.059336610396393006661 3.9062500000000009283e-06 2048000.5501347973477 1.9879996990544226421 3.6330961289908738897e-06 2
0.05962188256176027823 3.9062500000000009283e-06 2048000.5501348231919 1.9882763230054831816 3.6350757921812493789e-06 2
0.059907154727127549798 3.9062500000000009283e-06 2048000.5501348481048 1.9885429975278923198 3.6368832068401259516e-06 2
0.060192426892494828305 3.9062500000000009283e-06 2048000.5501348730177 1.9888001779419988146 3.6390702534123500438e-06 2
0.060477699057862099874 3.9062500000000009283e-06 2048000.5501348981634 1.9890482923526879855 3.6413080027503193522e-06 2
0.060762971223229378381 3.9062500000000009283e-06 2048000.5501349223778 1.9892877453571433666 3.6436511666579417761e-06 2
0.06104824338859664995 5.859375000000001816e-06 2048000.2554975571111 1.873085986551543014 4.8533800636117993812e-06 3
0.061333515553963921518 5.859375000000001816e-06 2048000.2554973596707 2.1792363377048378226 4.7461079180183174029e-06 3
0.061618787719331200026 5.859375000000001816e-06 2048000.2554969780613 2.3986804848422504932 4.754835252802884069e-06 3
0.061904059884698471594 5.859375000000001816e-06 2048000.2554966160096 2.5559281847707016055 4.7493451562528794682e-06 3
0.062189332050065743163 5.859375000000001816e-06 2048000.2554963063449 2.6685786585481023891 4.7568110984016885955e-06 3
0.06247460421543302167 5.859375000000001816e-06 2048000.2554960590787 2.7492728947643256809 4.7686347306178757582e-06 3
0.062759876380800300177 5.859375000000001816e-06 2048000.2554958686233 2.8070952629741414697 4.7886957079828015131e-06 3
0.063045148546167564807 5.859375000000001816e-06 2048000.2554957238026 2.848571628687183388 4.8108452562558941712e-06 3
0.063330420711534843314 5.859375000000001816e-06 2048000.2554956150707 2.8783859775813991355 4.8371149325475434693e-06 3
0.063615692876902121822 5.859375000000001816e-06 2048000.2554955312517 2.8998942526202728942 4.8665229967088106163e-06 3
0.063900965042269386451 5.859375000000001816e-06 2048000.2554954627994 2.9154958423726911043 4.8987540905694370783e-06 3
0.064186237207636664959 5.859375000000001816e-06 2048000.2554954020306 2.9269020986200322554 4.9333312619794543257e-06 3
0.064471509373003943466 5.859375000000001816e-06 2048000.2554953431245 2.9353305020210709309 4.969807520011377778e-06 3
0.064756781538371208096 5.859375000000001816e-06 2048000.2554952821229 2.9416449320496171893 5.0079366487578817825e-06 3
0.065042053703738486603 5.859375000000001816e-06 2048000.2554952164646 2.9464568368544807875 5.0469589499376360146e-06 3
0.06532732586910576511 5.859375000000001816e-06 2048000.2554951435886 2.9501980214331577912 5.0866371903982386248e-06 3
0.06561259803447302974 5.859375000000001816e-06 2048000.2554950639606 2.9531728561013070866 5.1265980180656183497e-06 3
0.065897870199840308247 5.859375000000001816e-06 2048000.2554949773476 2.9555956040860977829 5.1665458458317225821e-06 3
0.066183142365207586755 5.859375000000001816e-06 2048000.255494883284 2.9576170113864064248 5.2062233715020529327e-06 3
0.066468414530574851384 5.859375000000001816e-06 2048000.2554947827011 2.9593431771206053504 5.245418547818212908e-06 3
0.066753686695942129892 5.859375000000001816e-06 2048000.2554946772289 2.9608488954011318306 5.2839602456845468655e-06 3
0.067038958861309408399 5.859375000000001816e-06 2048000.2554945664015 2.9621870542627766199 5.3217244219808461337e-06 3
0.067324231026676673029 5.859375000000001816e-06 2048000.255494451616 2.963395234290225666 5.3585974155438555828e-06 3
0.067609503192043951536 5.859375000000001816e-06 2048000.2554943342693 2.9645003267170459971 5.3945105829815699787e-06 3
0.067894775357411230043 7.8125000000000018567e-06 2047999.9659889759496 2.8521328338020475179 6.6663174110012813213e-06 4
0.068180047522778494673 7.8125000000000018567e-06 2047999.965988410404 3.1562437392809110648 6.4405403726546183146e-06 4
0.06846531968814577318 7.8125000000000018567e-06 2047999.965987713309 3.3754080875463481348 6.4987501019904793316e-06 4
0.068750591853513051688 7.8125000000000018567e-06 2047999.9659870443866 3.5327726509790435827 6.5266211333799321951e-06 4
