# Fix print output for fix extra
0.066250000000000003331 0.00012500000000000002971 32000.849307651107665 0.99763124249294554691 0.00014083935038783446732 1
0.067500000000000004441 0.00012500000000000002971 32000.849301757731155 0.99770385556762708479 0.0001414510496196556724 1
0.068750000000000005551 0.00012500000000000002971 32000.849296586340643 0.99777059990388938804 0.0001420533219623819701 1
0.070000000000000006661 0.00012500000000000002971 32000.849292133785639 0.99783204726167407106 0.00014264576064806937976 1
0.071250000000000007772 0.00012500000000000002971 32000.849288395151234 0.99788871283445090832 0.00014322805043471030029 1
0.072499999999999995004 0.00012500000000000002971 32000.849285363859963 0.99794106085865141864 0.00014379970093769355835 1
0.073749999999999996114 0.00012500000000000002971 32000.849283031770028 0.99798950962632348993 0.00014436066395739021416 1
0.074999999999999997224 0.00012500000000000002971 32000.849281389266253 0.99803443601845553967 0.00014491059974565997492 1
0.076249999999999998335 0.00012500000000000002971 32000.849280425267352 0.99807617963441719322 0.00014544924180381513961 1
0.077499999999999999445 0.00012500000000000002971 32000.849280127371458 0.99811504647435089765 0.00014597633604610432733 1
0.078750000000000000555 0.00012500000000000002971 32000.849280481990718 0.99815131226482256555 0.00014649164091943466188 1
0.080000000000000001665 0.00012500000000000002971 32000.849281474314921 0.99818522545538823643 0.00014699492747324721946 1
0.081250000000000002776 0.00012500000000000002971 32000.849283088507946 0.99821700990640549467 0.00014748610047792131577 1
0.082500000000000003886 0.00012500000000000002971 32000.849285307656828 0.99824686734014533851 0.00014796479984290479386 1
0.083750000000000004996 0.00012500000000000002971 32000.849288114019146 0.99827497953585753176 0.00014843092056244188131 1
0.085000000000000006106 0.00012500000000000002971 32000.849291488928429 0.99830151029338121127 0.00014888422487818332826 1
0.086250000000000007216 0.00012500000000000002971 32000.849295413019718 0.99832660722033417233 0.00014932456371328616928 1
0.087500000000000008327 0.00012500000000000002971 32000.84929986615316 0.99835040329625279742 0.00014975214317362769674 1
0.088749999999999995559 0.00012500000000000002971 32000.849304827654123 0.99837301837234215807 0.00015016631686559368504 1
0.089999999999999996669 0.00012500000000000002971 32000.849310276225879 0.99839456049407304672 0.00015056705808050839003 1
0.09124999999999999778 0.00012500000000000002971 32000.849316190040554 0.9984151270133170275 0.00015095433272826217028 1
0.09249999999999999889 0.00012500000000000002971 32000.849322547004704 0.99843480566003450782 0.00015132801782138827098 1
0.09375 0.00012500000000000002971 32000.849329324460996 0.99845367550292662973 0.00015168802571690988604 1
0.09500000000000000111 0.00012500000000000002971 32000.849336499610217 0.99847180780544808609 0.00015203428132602503147 1
0.09625000000000000222 0.00012500000000000002971 32000.849344049267529 0.99848926679928329264 0.00015236672169623494328 1
0.097500000000000003331 0.00012500000000000002971 32000.849351950135315 0.99850611038133207931 0.00015268529563013073314 1
0.098750000000000004441 0.00012500000000000002971 32000.849360178792267 0.99852239074171844635 0.00015298996382720364442 1
0.10000000000000000555 0.00012500000000000002971 32000.849368711678835 0.9985381549296726833 0.00015328069810766387668 1
0.10125000000000000666 0.00012500000000000002971 32000.849377525246382 0.99855344536341128503 0.00015355748168727952085 1
0.10250000000000000777 0.00012500000000000002971 32000.849386595888063 0.99856830028963627921 0.00015382030745946071067 1
0.10375000000000000888 0.00012500000000000002971 32000.849395900069794 0.99858275419754694013 0.00015406917922252622911 1
0.10499999999999999611 0.00012500000000000002971 32000.849405414388457 0.99859683819180744546 0.00015430411050684157063 1
0.10624999999999999722 0.00012500000000000002971 32000.849415114837029 0.99861058007105829581 0.00015452763082012799223 1
0.10749999999999999833 0.00012500000000000002971 32000.849424977866875 0.9986240050637079646 0.00015473607716489038029 1
0.10874999999999999944 0.00012500000000000002971 32000.849434981068043 0.99863713621997507452 0.00015493056906685720377 1
0.11000000000000000056 0.00012500000000000002971 32000.849445101848687 0.9986499942251019224 0.00015511104067058670308 1
0.11125000000000000167 0.00012500000000000002971 32000.849455317875254 0.99866259774886179112 0.00015527757932980260644 1
0.11250000000000000278 0.00012500000000000002971 32000.849465607090679 0.99867496363938612625 0.00015543023305248518189 1
0.11375000000000000389 0.00012500000000000002971 32000.849475947754399 0.99868710710768771044 0.00015556907456440327727 1
0.115000000000000005 0.00012500000000000002971 32000.849486318464187 0.99869904188996649896 0.00015569418946486968678 1
0.11625000000000000611 0.00012500000000000002971 32000.849496698141593 0.99871078039473093479 0.00015580567486693185889 1
0.11750000000000000722 0.00012500000000000002971 32000.849507066071965 0.99872233383544073426 0.00015590363802159371573 1
0.11875000000000000833 0.00012500000000000002971 32000.849517401955382 0.99873371235012642355 0.0001559881944300110432 1
0.11999999999999999556 0.00012500000000000002971 32000.849527685928479 0.99874492510911505594 0.00015605946837790412012 1
0.12124999999999999667 0.00012500000000000002971 32000.849537898520794 0.99875598041214230793 0.00015611758956110194699 1
0.12249999999999999778 0.00012500000000000002971 32000.849548020745715 0.99876688577593408791 0.00015616269313274203892 1
0.12374999999999999889 0.00012500000000000002971 32000.849558034053189 0.9987776480130375889 0.00015619491845201530396 1
0.125 0.00012500000000000002971 32000.849567920424306 0.99878827330282660135 0.00015621440839079801842 1
0.12625000000000000111 0.00012500000000000002971 32000.849577662258525 0.99879876725542304783 0.00015622130857479395237 1
0.12750000000000000222 0.00012500000000000002971 32000.849587242570124 0.998809134969232848 0.00015621576683250371293 1
0.12875000000000000333 0.00012500000000000002971 32000.849596644773555 0.99881938108271395294 0.00015619793275718229261 1
0.13000000000000000444 0.00012500000000000002971 32000.849605852898094 0.99882950982094098613 0.00015616795738301896988 1
0.13125000000000000555 0.00012500000000000002971 32000.849614851453225 0.99883952503747841511 0.00015612599296320226285 1
0.13250000000000000666 0.00012500000000000002971 32000.849623625490494 0.99884943025202410638 0.00015607219283600881794 1
0.13375000000000000777 0.00012500000000000002971 32000.849632160607143 0.9988592286841474488 0.00015600671262246037369 1
0.13500000000000000888 0.00012500000000000002971 32000.849640442967939 0.99886892328382015371 0.0001559297060498551009 1
0.13625000000000000999 0.00012500000000000002971 32000.84964845925424 0.9988785167587945768 0.00015584132997936025696 1
0.1375000000000000111 0.00012500000000000002971 32000.849656196696742 0.99888801159909124117 0.0001557417416713578859 1
0.13875000000000001221 0.00012500000000000002971 32000.849663643082749 0.99889741009887744738 0.00015563110173265939365 1
0.14000000000000001332 0.00012500000000000002971 32000.849670786767092 0.99890671437640210506 0.00015550956767202686257 1
0.14125000000000001443 0.00012500000000000002971 32000.849677616621193 0.99891592639201054471 0.00015537729931631327112 1
0.14250000000000001554 0.00012500000000000002971 32000.849684122043982 0.99892504796370751308 0.00015523446362972160781 1
0.14375000000000001665 0.00012500000000000002971 32000.849690293049207 0.99893408077827927638 0.00015508127080639559289 1
0.14499999999999999001 0.00012500000000000002971 32000.849696120141743 0.99894302640896148748 0.0001549178254260232077 1
0.14624999999999999112 0.00012500000000000002971 32000.84970159436125 0.99895188632902365278 0.00015474431121146068951 1
0.14749999999999999223 0.00012500000000000002971 32000.849706707282166 0.99896066191726817785 0.00015456090262055987607 1
0.14874999999999999334 0.00012500000000000002971 32000.849711450988252 0.99896935446915668955 0.00015436776344485145305 1
0.14999999999999999445 0.00012500000000000002971 32000.849715818090772 0.99897796520335990778 0.00015416509832962276309 1
0.15124999999999999556 0.00012500000000000002971 32000.849719801699393 0.99898649527173044582 0.00015395304160723306147 1
0.15249999999999999667 0.00012500000000000002971 32000.849723395462206 0.99899494576761382891 0.00015373177878548469131 1
0.15374999999999999778 0.00012500000000000002971 32000.849726593485684 0.99900331772905826 0.00015350148674531783168 1
0.15499999999999999889 0.00012500000000000002971 32000.849729390374705 0.99901161214509737185 0.00015326234358080086518 1
0.15625 0.00012500000000000002971 32000.849731781228911 0.99901982995760962858 0.00015301457296386497455 1
0.15750000000000000111 0.00012500000000000002971 32000.849733761653624 0.99902797207014792935 0.00015275829630641439886 1
0.15875000000000000222 0.00012500000000000002971 32000.849735327639792 0.99903603935383356038 0.00015249371121496348744 1
0.16000000000000000333 0.00012500000000000002971 32000.849736475742247 0.99904403264682517527 0.00015222099677566857225 1
0.16125000000000000444 0.00012500000000000002971 32000.849737202792312 0.9990519527587916615 0.00015194033590408946794 1
0.16250000000000000555 0.00012500000000000002971 32000.84973750626159 0.9990598004736611637 0.00015165191133413772717 1
0.16375000000000000666 0.00012500000000000002971 32000.849737383916363 0.99906757655231404058 0.0001513559061518392364 1
0.16500000000000000777 0.00012500000000000002971 32000.849736833981297 0.99907528173550774753 0.0001510525011737113264 1
0.16625000000000000888 0.00012500000000000002971 32000.84973585525222 0.9990829167421939605 0.00015074194380781903366 1
0.16750000000000000999 0.00012500000000000002971 32000.849734446910588 0.99909048227577734735 0.00015042433399976544851 1
0.1687500000000000111 0.00012500000000000002971 32000.849732608294289 0.9990979790282622508 0.00015009987815027837888 1
0.17000000000000001221 0.00012500000000000002971 32000.849730339228699 0.99910540767689526298 0.00014976875867303337934 1
0.17125000000000001332 0.00012500000000000002971 32000.84972763992846 0.99911276888685740527 0.00014943115898624064895 1
0.17250000000000001443 0.00012500000000000002971 32000.849724510895612 0.99912006331249225699 0.0001490872615026785108 1
0.17375000000000001554 0.00012500000000000002971 32000.849720953061478 0.99912729159842295079 0.00014873724897646181187 1
0.17500000000000001665 0.00012500000000000002971 32000.849716967553832 0.99913445438049253156 0.00014838130377669631727 1
0.17624999999999999001 0.00012500000000000002971 32000.849712555966107 0.99914155228659562447 0.00014801960861611905703 1
0.17749999999999999112 0.00012500000000000002971 32000.849707720066363 0.99914858595830258192 0.00014765197817544659336 1
0.17874999999999999223 0.00012500000000000002971 32000.849702462041023 0.99915555601742966907 0.00014727912932100802805 1
0.17999999999999999334 0.00012500000000000002971 32000.849696784433036 0.99916246305891509571 0.00014690105727035895531 1
0.18124999999999999445 0.00012500000000000002971 32000.849690689981799 0.99916930768437572929 0.00014651795915327821144 1
0.18249999999999999556 0.00012500000000000002971 32000.849684181754128 0.99917609048958810902 0.00014613001557180026321 1
0.18374999999999999667 0.00012500000000000002971 32000.849677263115154 0.99918281206684811391 0.0001457374098397401117 1
0.18499999999999999778 0.00012500000000000002971 32000.849669937550061 0.999189473006356077 0.00014534026119041222212 1
0.18624999999999999889 0.00012500000000000002971 32000.849662208740483 0.99919607389275155729 0.00014493882939100376597 1
0.1875 0.00012500000000000002971 32000.849654080750042 0.99920261530438692077 0.00014453328274679705183 1
0.18875000000000000111 0.00012500000000000002971 32000.849645557893382 0.99920909781691202856 0.00014412379737569481195 1
0.19000000000000000222 0.00012500000000000002971 32000.849636644677958 0.99921552200425678425 0.00014371054053007240709 1
0.19125000000000000333 0.00012500000000000002971 32000.849627345807676 0.9992218884378274435 0.00014329369785177098365 1
0.19250000000000000444 0.00012500000000000002971 32000.849617666128324 0.99922819768614767888 0.00014287344137767693302 1
0.19375000000000000555 0.00012500000000000002971 32000.849607610747626 0.99923445031543178807 0.00014244994935925142697 1
0.19500000000000000666 0.00012500000000000002971 32000.849597184918821 0.99924064688918479149 0.00014202339818380373799 1
0.19625000000000000777 0.00012500000000000002971 32000.849586394004291 0.99924678796833299455 0.00014159396369994230007 1
0.19750000000000000888 0.00012500000000000002971 32000.849575243639265 0.99925287410961682877 0.00014116184928210750277 1
0.19875000000000000999 0.00012500000000000002971 32000.849563739364385 0.99925890586808807647 0.00014072718962968632579 1
0.2000000000000000111 0.00012500000000000002971 32000.849551887076814 0.99926488379789857319 0.00014029017025384365688 1
0.20125000000000001221 0.00012500000000000002971 32000.849539692739199 0.99927080844991722497 0.00013985096153862352792 1
0.20250000000000001332 0.00012500000000000002971 32000.849527162412414 0.99927668037218353447 0.00013940973904827822969 1
0.20375000000000001443 0.00012500000000000002971 32000.849514302295574 0.99928250010811170423 0.00013896669454273289398 1
0.20500000000000001554 0.00012500000000000002971 32000.849501118682383 0.99928826819843352691 0.00013852197657914297598 1
0.20625000000000001665 0.00012500000000000002971 32000.849487617924751 0.99929398518239564986 0.00013807575811252735336 1
0.20750000000000001776 0.00012500000000000002971 32000.849473806461901 0.9992996515956744652 0.00013762821040080286373 1
0.20874999999999999112 0.00012500000000000002971 32000.849459690794902 0.99930526797036811626 0.0001371795028826157262 1
0.20999999999999999223 0.00012500000000000002971 32000.849445277257473 0.99931083472522630462 0.00013673056746273121046 1
0.21124999999999999334 0.00012500000000000002971 32000.849430572292476 0.9993163523398568282 0.00013628040757275518453 1
0.21249999999999999445 0.00012500000000000002971 32000.849415582793881 0.99932182141003722542 0.00013582953330528731812 1
0.21374999999999999556 0.00012500000000000002971 32000.849400315426465 0.99932724247370496862 0.00013537808915422284007 1
0.21499999999999999667 0.00012500000000000002971 32000.849384777044179 0.99933261606294898627 0.00013492624349881532429 1
0.21624999999999999778 0.00012500000000000002971 32000.849368974377285 0.99933794270155928974 0.00013447416371185934975 1
0.21749999999999999889 0.00012500000000000002971 32000.849352914254268 0.99934322290419219659 0.00013402202961246243731 1
0.21875 0.00012500000000000002971 32000.849336603430856 0.99934845717780018681 0.00013356999518109109368 1
0.22000000000000000111 0.00012500000000000002971 32000.849320048735535 0.99935364600509501987 0.00013311845739367720903 1
0.22125000000000000222 0.00012500000000000002971 32000.849303256989515 0.99935878986801118806 0.00013266728798029284674 1
0.22250000000000000333 0.00012500000000000002971 32000.849286234864849 0.99936388924754504526 0.00013221672399044492939 1
0.22375000000000000444 0.00012500000000000002971 32000.849268989113625 0.99936894461284186963 0.00013176699069730071052 1
0.22500000000000000555 0.00012500000000000002971 32000.849251526306034 0.99937395645386539744 0.00013131799220278083632 1
0.22625000000000000666 0.00012500000000000002971 32000.849233852946782 0.99937892524133509209 0.0001308701827100012074 1
0.22750000000000000777 0.00012500000000000002971 32000.849215975598781 0.99938385142048080656 0.00013042364718908252565 1
0.22875000000000000888 0.00012500000000000002971 32000.849197900857689 0.99938873542419426332 0.00012997867697383074762 1
0.23000000000000000999 0.00012500000000000002971 32000.84917963508633 0.99939357768038639129 0.00012953526015119896258 1
0.2312500000000000111 0.00012500000000000002971 32000.84916118458932 0.9993983786206046549 0.00012909359238834526508 1
0.23250000000000001221 0.00012500000000000002971 32000.849142555558501 0.99940313866265850784 0.00012865383607045863647 1
0.23375000000000001332 0.00012500000000000002971 32000.849123754123866 0.99940785821476019191 0.00012821613533999472504 1
0.23500000000000001443 0.00012500000000000002971 32000.849104786295356 0.99941253767446025513 0.0001277806257345370474 1
0.23625000000000001554 0.00012500000000000002971 32000.849085657930118 0.99941717742831104321 0.00012734747304753117202 1
0.23750000000000001665 0.00012500000000000002971 32000.849066374841641 0.99942177785185160044 0.00012691682658011474113 1
0.23875000000000001776 0.00012500000000000002971 32000.849046942625137 0.99942633930859270386 0.00012648882096559009125 1
0.23999999999999999112 0.00012500000000000002971 32000.849027366792143 0.99943086218281185218 0.00012606371469871011461 1
0.24124999999999999223 0.00012500000000000002971 32000.849007652657747 0.99943534682929879853 0.00012564108638427526061 1
0.24249999999999999334 0.00012500000000000002971 32000.848987805322395 0.99943979355882572868 0.00012522168972596241904 1
0.24374999999999999445 0.00012500000000000002971 32000.848967829882895 0.99944420268496658721 0.00012480550357559229923 1
0.24499999999999999556 0.00012500000000000002971 32000.848947731195949 0.99944857450350721439 0.00012439267653760637043 1
0.24624999999999999667 0.00012500000000000002971 32000.848927513914532 0.99945290929469643437 0.00012398334773334836385 1
0.24749999999999999778 0.00012500000000000002971 32000.848907182560652 0.99945720732436182931 0.00012357765568256909782 1
0.24874999999999999889 0.00012500000000000002971 32000.848886741401657 0.999461468842717915 0.00012317573729184319109 1
0.25 0.00012500000000000002971 32000.848866194515722 0.99946569408377916588 0.00012277772828101000914 1
0.25125000000000002887 0.00012500000000000002971 32000.848845545755466 0.99946988326470509456 0.00012238376312306915492 1
0.25250000000000000222 0.00012500000000000002971 32000.848824798755231 0.99947403656124145233 0.00012199417484480547475 1
0.25375000000000003109 0.00012500000000000002971 32000.848803956949268 0.99947815414212493046 0.0001216088180699469943 1
0.25500000000000000444 0.00012500000000000002971 32000.848783023433498 0.99948223618142517655 0.00012122790719325830984 1
0.2562499999999999778 0.00012500000000000002971 32000.84876200088911 0.99948628282338480844 0.0001208515671775778653 1
0.25750000000000000666 0.00012500000000000002971 32000.84874089207733 0.99949029419267099161 0.00012047992636899374484 1
0.25874999999999998002 0.00012500000000000002971 32000.848719699286448 0.99949427039320637434 0.00012011311182487772011 1
0.26000000000000000888 0.00012500000000000002971 32000.84869842453918 0.99949821150760764787 0.00011975124935723573246 1
0.26124999999999998224 0.00012500000000000002971 32000.848677069530822 0.99950211767742314084 0.0001193939298145619475 1
0.2625000000000000111 0.00012500000000000002971 32000.848655635636533 0.99950598899018050503 0.00011904197687750552406 1
0.26374999999999998446 0.00012500000000000002971 32000.848634124096861 0.99950982542760191674 0.00011869533917948328823 1
0.26500000000000001332 0.00012500000000000002971 32000.84861253570125 0.99951362697742351937 0.00011835413694065250129 1
0.26624999999999998668 0.00012500000000000002971 32000.848590870984481 0.99951739360213698316 0.00011801849961121851972 1
0.26750000000000001554 0.00012500000000000002971 32000.848569130117539 0.99952112524059155696 0.00011768853261596028982 1
0.2687499999999999889 0.00012500000000000002971 32000.848547312882147 0.9995248218084396008 0.00011736435631245920258 1
0.27000000000000001776 0.00012500000000000002971 32000.848525418830832 0.9995284831959186933 0.000117046086485584323 1
0.27124999999999999112 0.00012500000000000002971 32000.848503447014082 0.99953210926805391434 0.00011673383753728209036 1
0.27250000000000001998 0.00012500000000000002971 32000.848481396205898 0.99953569986442691864 0.00011642772243253848938 1
0.27374999999999999334 0.00012500000000000002971 32000.848459264747362 0.99953925479899907725 0.0001161278526474741451 1
0.2750000000000000222 0.00012500000000000002971 32000.848437050677603 0.99954277385998990813 0.00011583433811906526027 1
0.27624999999999999556 0.00012500000000000002971 32000.848414751591918 0.99954625680964515055 0.00011554728828055326134 1
0.27750000000000002442 0.00012500000000000002971 32000.848392364703614 0.99954970338447246547 0.0001152668084119787609 1
0.27874999999999999778 0.00012500000000000002971 32000.848369886822184 0.99955311329541185472 0.0001149930039084904492 1
0.28000000000000002665 0.00012500000000000002971 32000.848347314440616 0.99955648622772930167 0.00011472597808384222694 1
0.28125 0.00012500000000000002971 32000.848324643513479 0.99955982184128056023 0.00011446583248775538989 1
0.28250000000000002887 0.00012500000000000002971 32000.84830186977706 0.99956311977078926567 0.00011421266686419596795 1
0.28375000000000000222 0.00012500000000000002971 32000.848278988414677 0.99956637962620076276 0.00011396657913696562399 1
0.28500000000000003109 0.00012500000000000002971 32000.848255994340434 0.99956960088256319175 0.00011372830951462800425 1
0.28625000000000000444 0.00012500000000000002971 32000.848232882046432 0.99957278303748642312 0.00011349709881715624104 1
0.28750000000000003331 0.00012500000000000002971 32000.848209645511815 0.99957592568109465692 0.00011327325185574995759 1
0.28875000000000000666 0.00012500000000000002971 32000.848186278388312 0.99957902833933442999 0.00011305685882212742417 1
0.28999999999999998002 0.00012500000000000002971 32000.84816277390928 0.99958209051568669423 0.00011284800703960643409 1
0.29125000000000000888 0.00012500000000000002971 32000.848139124951558 0.99958511169204766755 0.00011264678307410266433 1
0.29249999999999998224 0.00012500000000000002971 32000.84811532400272 0.99958809132979364875 0.00011245327038267893577 1
0.2937500000000000111 0.00012500000000000002971 32000.848091363193817 0.99959102887117190495 0.00011226755031645988339 1
0.29499999999999998446 0.00012500000000000002971 32000.848067234277551 0.99959392374061895037 0.00011208970197300483363 1
0.29625000000000001332 0.00012500000000000002971 32000.848042928693758 0.99959677534621438344 0.00011191980209999358533 1
0.29749999999999998668 0.00012500000000000002971 32000.848018437587598 0.99959958308099339241 0.00011175793028902622701 1
0.29875000000000001554 0.00012500000000000002971 32000.847993751802278 0.99960234631293209961 0.00011160434270958717378 1
0.2999999999999999889 0.00012500000000000002971 32000.847968861780828 0.99960506440700624964 0.00011145883738485285385 1
0.30125000000000001776 0.00012500000000000002971 32000.847943757726171 0.99960773673306957399 0.0001113215562874478689 1
0.30249999999999999112 0.00012500000000000002971 32000.84791842965933 0.9996103626473287207 0.00011119256129018329274 1
0.30375000000000001998 0.00012500000000000002971 32000.847892867277551 0.99961294150577162387 0.00011107188615596392373 1
0.30499999999999999334 0.00012500000000000002971 32000.847867060132558 0.99961547266904005049 0.00011095957157904137345 1
0.3062500000000000222 0.00012500000000000002971 32000.847840997572348 0.99961795548543364021 0.00011085573806078841087 1
0.30749999999999999556 0.00012500000000000002971 32000.847814668792125 0.9996203892952355563 0.00011076042021069735068 1
0.30875000000000002442 0.00012500000000000002971 32000.847788062859763 0.99962277344700189996 0.00011067366799336751822 1
0.30999999999999999778 0.00012500000000000002971 32000.84776116872672 0.99962510729629583395 0.00011059552807019954119 1
0.31125000000000002665 0.00012500000000000002971 32000.84773397535173 0.99962739020859658901 0.00011052604367735022119 1
0.3125 0.00025000000000000005941 32000.548089043408254 0.75553332429027086903 0.00019517119219774456862 2
0.31375000000000002887 0.00025000000000000005941 32000.548074990088935 0.86180014531018744872 0.00019592077387779467234 2
0.31500000000000000222 0.00025000000000000005941 32000.548048295662738 0.95891354421408792064 0.00019644295382185864105 2
0.31625000000000003109 0.00025000000000000005941 32000.548014322324889 1.0477162027857023219 0.00019668978697783343198 2
0.31750000000000000444 0.00025000000000000005941 32000.547974859051465 1.1289605933346651412 0.00019659252162974083012 2
0.31875000000000003331 0.00025000000000000005941 32000.547931699256878 1.2033228220986269541 0.00019614406995981521461 2
0.32000000000000000666 0.00025000000000000005941 32000.547886483502225 1.2714108494995168819 0.00019540072407588242906 2
0.32124999999999998002 0.00025000000000000005941 32000.547840658746281 1.3337712103482368686 0.00019449586442485199784 2
0.32250000000000000888 0.00025000000000000005941 32000.547795430153201 1.3908950637729753375 0.00019351290585914468034 2
0.32374999999999998224 0.00025000000000000005941 32000.54775172569498 1.4432239041470638075 0.00019259866614509903084 2
0.3250000000000000111 0.00025000000000000005941 32000.54771017074745 1.4911547263312270317 0.00019187479316785363472 2
0.32624999999999998446 0.00025000000000000005941 32000.547671075328253 1.5350450358640332915 0.00019144119822600547381 2
0.32750000000000001332 0.00025000000000000005941 32000.547634443202696 1.5752177591336860019 0.00019136955846671443223 2
0.32874999999999998668 0.00025000000000000005941 32000.547600004170818 1.6119659546838467357 0.00019170225354648933423 2
0.33000000000000001554 0.00025000000000000005941 32000.547567266366968 1.6455571819418426394 0.00019245452511699643293 2
